file_name,language_code,language_name,script_code,script_name
mco-x-bible.txt,mco,Coatlán Mixe,Latn,Latin
mcp-x-bible.txt,mcp,Makaa,Latn,Latin
mcq-x-bible.txt,mcq,Ese,Latn,Latin
mcu-x-bible.txt,mcu,Cameroon Mambila,Latn,Latin
mda-x-bible.txt,mda,Mada (Nigeria),Latn,Latin
mdy-x-bible.txt,mdy,Male (Ethiopia),Ethi,Ethiopic (GeÊ»ez)
med-x-bible.txt,med,Melpa,Latn,Latin
mee-x-bible.txt,mee,Mengen,Latn,Latin
mej-x-bible.txt,mej,Meyah,Latn,Latin
mek-x-bible.txt,mek,Mekeo,Latn,Latin
men-x-bible.txt,men,Mende (Sierra Leone),Latn,Latin
meq-x-bible.txt,meq,Merey,Latn,Latin
meu-x-bible.txt,meu,Motu,Latn,Latin
mfe-x-bible.txt,mfe,Morisyen,Latn,Latin
mfh-x-bible.txt,mfh,Matal,Latn,Latin
mfi-x-bible.txt,mfi,Wandala,Latn,Latin
mfk-x-bible.txt,mfk,North Mofu,Latn,Latin
mfq-x-bible.txt,mfq,Moba,Latn,Latin
mfy-x-bible.txt,mfy,Mayo,Latn,Latin
mfz-x-bible.txt,mfz,Mabaan,Latn,Latin
mgc-x-bible.txt,mgc,Morokodo,Latn,Latin
mgh-x-bible.txt,mgh,Makhuwa-Meetto,Latn,Latin
mhi-x-bible.txt,mhi,Ma'di,Latn,Latin
mhl-x-bible.txt,mhl,Mauwake,Latn,Latin
mhr-x-bible.txt,mhr,Eastern Mari,Cyrl,Cyrillic
mhx-x-bible.txt,mhx,Lhaovo,Latn,Latin
mhy-x-bible.txt,mhy,Ma'anyan,Latn,Latin
mib-x-bible.txt,mib,Atatláhuca Mixtec,Latn,Latin
mic-x-bible.txt,mic,Micmac,Latn,Latin
mie-x-bible.txt,mie,Ocotepec Mixtec,Latn,Latin
mif-x-bible.txt,mif,Mofu-Gudur,Latn,Latin
mig-x-bible.txt,mig,San Miguel El Grande Mixtec,Latn,Latin
mih-x-bible.txt,mih,Chayuco Mixtec,Latn,Latin
mil-x-bible.txt,mil,Peñoles Mixtec,Latn,Latin
min-x-bible.txt,min,Minangkabau,Latn,Latin
mio-x-bible.txt,mio,Pinotepa Nacional Mixtec,Latn,Latin
miq-x-bible.txt,miq,Mískito,Latn,Latin
mir-x-bible.txt,mir,Isthmus Mixe,Latn,Latin
mit-x-bible.txt,mit,Southern Puebla Mixtec,Latn,Latin
miy-x-bible.txt,miy,Ayutla Mixtec,Latn,Latin
miz-x-bible.txt,miz,Coatzospan Mixtec,Latn,Latin
mjc-x-bible.txt,mjc,San Juan Colorado Mixtec,Latn,Latin
mjw-x-bible.txt,mjw,Karbi,Latn,Latin
mkd-x-bible-2004.txt,mkd,Macedonian,Cyrl,Cyrillic
mkd-x-bible-dynamic.txt,mkd,Macedonian,Cyrl,Cyrillic
mkl-x-bible.txt,mkl,Mokole,Latn,Latin
mkn-x-bible.txt,mkn,Kupang Malay,Latn,Latin
mks-x-bible.txt,mks,Silacayoapan Mixtec,Latn,Latin
mlh-x-bible.txt,mlh,Mape,Latn,Latin
mlp-x-bible.txt,mlp,Bargam,Latn,Latin
mlt-x-bible-newworld.txt,mlt,Maltese,Latn,Latin
mlt-x-bible.txt,mlt,Maltese,Latn,Latin
mmn-x-bible.txt,mmn,Mamanwa,Latn,Latin
mmo-x-bible.txt,mmo,Mangga Buang,Latn,Latin
mmx-x-bible.txt,mmx,Madak,Latn,Latin
mna-x-bible.txt,mna,Mbula,Latn,Latin
mnb-x-bible.txt,mnb,Muna,Latn,Latin
mnf-x-bible.txt,mnf,Mundani,Latn,Latin
mnh-x-bible.txt,mnh,Mono (Democratic Republic of Congo),Latn,Latin
mnk-x-bible.txt,mnk,Mandinka,Latn,Latin
mnx-x-bible.txt,mnx,Manikion,Latn,Latin
moc-x-bible.txt,moc,Mocoví,Latn,Latin
mog-x-bible.txt,mog,Mongondow,Latn,Latin
moh-x-bible.txt,moh,Mohawk,Latn,Latin
mop-x-bible.txt,mop,Mopán Maya,Latn,Latin
mor-x-bible.txt,mor,Moro,Latn,Latin
mos-x-bible-catholic.txt,mos,Mossi,Latn,Latin
mos-x-bible-protestant.txt,mos,Mossi,Latn,Latin
mox-x-bible.txt,mox,Molima,Latn,Latin
mpg-x-bible.txt,mpg,Marba,Latn,Latin
mph-x-bible.txt,mph,Maung,Latn,Latin
mpm-x-bible.txt,mpm,Yosondúa Mixtec,Latn,Latin
mpp-x-bible.txt,mpp,Migabac,Latn,Latin
mps-x-bible.txt,mps,Dadibi,Latn,Latin
mpt-x-bible.txt,mpt,Mian,Latn,Latin
mpx-x-bible.txt,mpx,Misima-Panaeati,Latn,Latin
mqb-x-bible.txt,mqb,Mbuko,Latn,Latin
mqj-x-bible.txt,mqj,Mamasa,Latn,Latin
mqy-x-bible.txt,mqy,Manggarai,Latn,Latin
mrg-x-bible.txt,mrg,Mising,Latn,Latin
mri-x-bible.txt,mri,Maori,Latn,Latin
mrw-x-bible.txt,mrw,Maranao,Latn,Latin
msa-x-bible-klinkert.txt,msa,Malay (macrolanguage),Latn,Latin
msa-x-bible-leydekker.txt,msa,Malay (macrolanguage),Latn,Latin
msa-x-bible-shellabear.txt,msa,Malay (macrolanguage),Latn,Latin
msb-x-bible.txt,msb,Masbatenyo,Latn,Latin
msc-x-bible.txt,msc,Sankaran Maninka,Latn,Latin
mse-x-bible.txt,mse,Musey,Latn,Latin
msk-x-bible.txt,msk,Mansaka,Latn,Latin
msm-x-bible.txt,msm,Agusan Manobo,Latn,Latin
msy-x-bible.txt,msy,Aruamu,Latn,Latin
mta-x-bible.txt,mta,Cotabato Manobo,Latn,Latin
mtg-x-bible.txt,mtg,Una,Latn,Latin
mti-x-bible.txt,mti,Maiwa (Papua New Guinea),Latn,Latin
mtj-x-bible.txt,mtj,Moskona,Latn,Latin
mto-x-bible.txt,mto,Totontepec Mixe,Latn,Latin
mtp-x-bible.txt,mtp,Wichí Lhamtés Nocten,Latn,Latin
mua-x-bible.txt,mua,Mundang,Latn,Latin
muh-x-bible.txt,muh,Mündü,Latn,Latin
mur-x-bible.txt,mur,Murle,Latn,Latin
mux-x-bible.txt,mux,Bo-Ung,Latn,Latin
muy-x-bible.txt,muy,Muyang,Latn,Latin
mva-x-bible.txt,mva,Manam,Latn,Latin
mvn-x-bible.txt,mvn,Minaveha,Latn,Latin
mvp-x-bible.txt,mvp,Duri,Latn,Latin
mwc-x-bible.txt,mwc,Are,Latn,Latin
mwf-x-bible.txt,mwf,Murrinh-Patha,Latn,Latin
mwm-x-bible.txt,mwm,Sar,Latn,Latin
mwp-x-bible.txt,mwp,Kala Lagaw Ya,Latn,Latin
mwq-x-bible.txt,mwq,Mün Chin,Latn,Latin
mwv-x-bible.txt,mwv,Mentawai,Latn,Latin
mww-x-bible.txt,mww,Hmong Daw,Latn,Latin
mxb-x-bible.txt,mxb,Tezoatlán Mixtec,Latn,Latin
mxp-x-bible.txt,mxp,Tlahuitoltepec Mixe,Latn,Latin
mxq-x-bible.txt,mxq,Juquila Mixe,Latn,Latin
mxt-x-bible.txt,mxt,Jamiltepec Mixtec,Latn,Latin
mya-x-bible-1835.txt,mya,Burmese,Mymr,Myanmar (Burmese)
mya-x-bible-common.txt,mya,Burmese,Mymr,Myanmar (Burmese)
mya-x-bible-newworld.txt,mya,Burmese,Mymr,Myanmar (Burmese)
myb-x-bible.txt,myb,Mbay,Latn,Latin
myk-x-bible.txt,myk,Mamara Senoufo,Latn,Latin
myu-x-bible.txt,myu,Mundurukú,Latn,Latin
myv-x-bible.txt,myv,Erzya,Cyrl,Cyrillic
myw-x-bible.txt,myw,Muyuw,Latn,Latin
myx-x-bible.txt,myx,Masaaba,Latn,Latin
myy-x-bible.txt,myy,Macuna,Latn,Latin
mza-x-bible.txt,mza,Santa María Zacatepec Mixtec,Latn,Latin
mzh-x-bible.txt,mzh,Wichí Lhamtés Güisnay,Latn,Latin
mzk-x-bible.txt,mzk,Nigeria Mambila,Latn,Latin
mzl-x-bible.txt,mzl,Mazatlán Mixe,Latn,Latin
mzm-x-bible.txt,mzm,Mumuye,Latn,Latin
mzw-x-bible.txt,mzw,Deg,Latn,Latin
mzz-x-bible.txt,mzz,Maiadomu,Latn,Latin
nab-x-bible.txt,nab,Southern Nambikuára,Latn,Latin
naf-x-bible.txt,naf,Nabak,Latn,Latin
nak-x-bible.txt,nak,Nakanai,Latn,Latin
nan-x-bible.txt,nan,Min Nan Chinese,Latn,Latin
naq-x-bible.txt,naq,Khoekhoe,Latn,Latin
nas-x-bible.txt,nas,Naasioi,Latn,Latin
nav-x-bible.txt,nav,Navaho,Latn,Latin
nbc-x-bible.txt,nbc,Chang Naga,Latn,Latin
nbe-x-bible.txt,nbe,Konyak Naga,Latn,Latin
nbl-x-bible.txt,nbl,South Ndebele,Latn,Latin
nbq-x-bible.txt,nbq,Nggem,Latn,Latin
nca-x-bible.txt,nca,Iyo,Latn,Latin
nch-x-bible.txt,nch,Central Huasteca Nahuatl,Latn,Latin
ncj-x-bible.txt,ncj,Northern Puebla Nahuatl,Latn,Latin
ncl-x-bible.txt,ncl,Michoacán Nahuatl,Latn,Latin
nct-x-bible.txt,nct,Chothe Naga,Latn,Latin
ncu-x-bible.txt,ncu,Chumburung,Latn,Latin
ndc-x-bible.txt,ndc,Ndau,Latn,Latin
nde-x-bible.txt,nde,North Ndebele,Latn,Latin
ndi-x-bible.txt,ndi,Samba Leko,Latn,Latin
ndj-x-bible.txt,ndj,Ndamba,Latn,Latin
ndo-x-bible.txt,ndo,Ndonga,Latn,Latin
ndp-x-bible.txt,ndp,Ndo,Latn,Latin
nds-x-bible.txt,nds,Low German,Latn,Latin
ndz-x-bible.txt,ndz,Ndogo,Latn,Latin
neb-x-bible.txt,neb,Toura (Côte d'Ivoire),Latn,Latin
nep-x-bible-revised.txt,nep,Nepali (macrolanguage),Deva,Devanagari (Nagari)
nep-x-bible-simple.txt,nep,Nepali (macrolanguage),Deva,Devanagari (Nagari)
nfa-x-bible.txt,nfa,Dhao,Latn,Latin
nfr-x-bible.txt,nfr,Nafaanra,Latn,Latin
ngc-x-bible.txt,ngc,Ngombe (Democratic Republic of Congo),Latn,Latin
ngp-x-bible.txt,ngp,Ngulu,Latn,Latin
ngu-x-bible.txt,ngu,Guerrero Nahuatl,Latn,Latin
nhd-x-bible-1913.txt,nhd,Ava Guaraní,Latn,Latin
nhd-x-bible-2006.txt,nhd,Ava Guaraní,Latn,Latin
nhe-x-bible.txt,nhe,Eastern Huasteca Nahuatl,Latn,Latin
nhg-x-bible.txt,nhg,Tetelcingo Nahuatl,Latn,Latin
nhi-x-bible.txt,nhi,Zacatlán-Ahuacatlán-Tepetzintla Nahuatl,Latn,Latin
nho-x-bible.txt,nho,Takuu,Latn,Latin
nhr-x-bible.txt,nhr,Naro,Latn,Latin
nhu-x-bible.txt,nhu,Noone,Latn,Latin
nhw-x-bible.txt,nhw,Western Huasteca Nahuatl,Latn,Latin
nhx-x-bible-revised.txt,nhx,Isthmus-Mecayapan Nahuatl,Latn,Latin
nhx-x-bible.txt,nhx,Isthmus-Mecayapan Nahuatl,Latn,Latin
nhy-x-bible.txt,nhy,Northern Oaxaca Nahuatl,Latn,Latin
nia-x-bible.txt,nia,Nias,Latn,Latin
nif-x-bible.txt,nif,Nek,Latn,Latin
nii-x-bible.txt,nii,Nii,Latn,Latin
nij-x-bible.txt,nij,Ngaju,Latn,Latin
nim-x-bible.txt,nim,Nilamba,Latn,Latin
nin-x-bible.txt,nin,Ninzo,Latn,Latin
niq-x-bible.txt,niq,Nandi,Latn,Latin
niy-x-bible.txt,niy,Ngiti,Latn,Latin
njb-x-bible.txt,njb,Nocte Naga,Latn,Latin
njm-x-bible.txt,njm,Angami Naga,Latn,Latin
njn-x-bible.txt,njn,Liangmai Naga,Latn,Latin
njo-x-bible.txt,njo,Ao Naga,Latn,Latin
njz-x-bible.txt,njz,Nyishi,Latn,Latin
nko-x-bible.txt,nko,Nkonya,Latn,Latin
nlc-x-bible.txt,nlc,Nalca,Latn,Latin
nld-x-bible-1951.txt,nld,Dutch,Latn,Latin
nld-x-bible-2004.txt,nld,Dutch,Latn,Latin
nld-x-bible-2007.txt,nld,Dutch,Latn,Latin
nld-x-bible-newworld.txt,nld,Dutch,Latn,Latin
nld-x-bible-statenvertaling.txt,nld,Dutch,Latn,Latin
nma-x-bible.txt,nma,Maram Naga,Latn,Latin
nmf-x-bible.txt,nmf,Tangkhul Naga (India),Latn,Latin
nmo-x-bible.txt,nmo,Moyon Naga,Latn,Latin
nmw-x-bible.txt,nmw,Nimoa,Latn,Latin
nmz-x-bible.txt,nmz,Nawdm,Latn,Latin
nnb-x-bible.txt,nnb,Nande,Latn,Latin
nng-x-bible.txt,nng,Maring Naga,Latn,Latin
nnh-x-bible.txt,nnh,Ngiemboon,Latn,Latin
nno-x-bible-1978.txt,nno,Norwegian Nynorsk,Latn,Latin
nno-x-bible-2011.txt,nno,Norwegian Nynorsk,Latn,Latin
nno-x-bible-student.txt,nno,Norwegian Nynorsk,Latn,Latin
nnp-x-bible.txt,nnp,Wancho Naga,Latn,Latin
nnq-x-bible.txt,nnq,Ngindo,Latn,Latin
nnw-x-bible.txt,nnw,Southern Nuni,Latn,Latin
noa-x-bible-1988.txt,noa,Woun Meu,Latn,Latin
noa-x-bible-2011.txt,noa,Woun Meu,Latn,Latin
nob-x-bible-1930.txt,nob,Norwegian Bokmål,Latn,Latin
nob-x-bible-1985.txt,nob,Norwegian Bokmål,Latn,Latin
nob-x-bible-1988.txt,nob,Norwegian Bokmål,Latn,Latin
nob-x-bible-2007.txt,nob,Norwegian Bokmål,Latn,Latin
nob-x-bible-2011.txt,nob,Norwegian Bokmål,Latn,Latin
nob-x-bible-newworld.txt,nob,Norwegian Bokmål,Latn,Latin
nog-x-bible.txt,nog,Nogai,Cyrl,Cyrillic
nop-x-bible.txt,nop,Numanggang,Latn,Latin
not-x-bible.txt,not,Nomatsiguenga,Latn,Latin
nou-x-bible.txt,nou,Ewage-Notu,Latn,Latin
nph-x-bible.txt,nph,Phom Naga,Latn,Latin
npi-x-bible-newworld.txt,npi,Nepali (individual language),Deva,Devanagari (Nagari)
npi-x-bible.txt,npi,Nepali (individual language),Deva,Devanagari (Nagari)
npl-x-bible-unidentified.txt,npl,Southeastern Puebla Nahuatl,Latn,Latin
npl-x-bible.txt,npl,Southeastern Puebla Nahuatl,Latn,Latin
npo-x-bible.txt,npo,Pochuri Naga,Latn,Latin
npy-x-bible.txt,npy,Napu,Latn,Latin
nsn-x-bible.txt,nsn,Nehan,Latn,Latin
nso-x-bible-2000.txt,nso,Northern Sotho,Latn,Latin
nso-x-bible-neworthography.txt,nso,Northern Sotho,Latn,Latin
nso-x-bible-newworld.txt,nso,Northern Sotho,Latn,Latin
nss-x-bible.txt,nss,Nali,Latn,Latin
ntp-x-bible.txt,ntp,Northern Tepehuan,Latn,Latin
ntr-x-bible.txt,ntr,Delo,Latn,Latin
nus-x-bible.txt,nus,Nuer,Latn,Latin
nuy-x-bible.txt,nuy,Nunggubuyu,Latn,Latin
nvm-x-bible.txt,nvm,Namiae,Latn,Latin
nwb-x-bible.txt,nwb,Nyabwa,Latn,Latin
nwi-x-bible.txt,nwi,Southwest Tanna,Latn,Latin
nya-x-bible-loyera.txt,nya,Chewa,Latn,Latin
nya-x-bible-newworld.txt,nya,Chewa,Latn,Latin
nya-x-bible.txt,nya,Chewa,Latn,Latin
nyf-x-bible.txt,nyf,Giryama,Latn,Latin
nyn-x-bible.txt,nyn,Nyankole,Latn,Latin
nyo-x-bible.txt,nyo,Nyoro,Latn,Latin
nyu-x-bible.txt,nyu,Nyungwe,Latn,Latin
nyy-x-bible.txt,nyy,Nyakyusa-Ngonde,Latn,Latin
obo-x-bible.txt,obo,Obo Manobo,Latn,Latin
oji-x-bible.txt,oji,Ojibwa,Latn,Latin
ojs-x-bible.txt,ojs,Severn Ojibwa,Cans,Unified Canadian Aboriginal Syllabics
okv-x-bible.txt,okv,Orokaiva,Latn,Latin
old-x-bible.txt,old,Mochi,Latn,Latin
omw-x-bible-aatasara.txt,omw,South Tairora,Latn,Latin
omw-x-bible.txt,omw,South Tairora,Latn,Latin
ong-x-bible.txt,ong,Olo,Latn,Latin
ons-x-bible.txt,ons,Ono,Latn,Latin
ood-x-bible.txt,ood,Tohono O'odham,Latn,Latin
opm-x-bible.txt,opm,Oksapmin,Latn,Latin
ory-x-bible.txt,ory,Odia,Orya,Oriya (Odia)
oss-x-bible-newworld.txt,oss,Ossetian,Cyrl,Cyrillic
oss-x-bible.txt,oss,Ossetian,Cyrl,Cyrillic
ote-x-bible.txt,ote,Mezquital Otomi,Latn,Latin
otm-x-bible.txt,otm,Eastern Highland Otomi,Latn,Latin
otn-x-bible.txt,otn,Tenango Otomi,Latn,Latin
otq-x-bible.txt,otq,Querétaro Otomi,Latn,Latin
ots-x-bible.txt,ots,Estado de México Otomi,Latn,Latin
ozm-x-bible.txt,ozm,Koonzime,Latn,Latin
pab-x-bible.txt,pab,Parecís,Latn,Latin
pad-x-bible.txt,pad,Paumarí,Latn,Latin
pag-x-bible-newworld.txt,pag,Pangasinan,Latn,Latin
pag-x-bible.txt,pag,Pangasinan,Latn,Latin
pah-x-bible.txt,pah,Tenharim,Latn,Latin
pam-x-bible.txt,pam,Kapampangan,Latn,Latin
pan-x-bible-newworld.txt,pan,Panjabi,Guru,Gurmukhi
pan-x-bible.txt,pan,Panjabi,Guru,Gurmukhi
pao-x-bible.txt,pao,Northern Paiute,Latn,Latin
pap-x-bible-newworld.txt,pap,Papiamento,Latn,Latin
pbb-x-bible.txt,pbb,Páez,Latn,Latin
pbc-x-bible.txt,pbc,Patamona,Latn,Latin
pbi-x-bible.txt,pbi,Parkwa,Latn,Latin
pbl-x-bible.txt,pbl,Mak (Nigeria),Latn,Latin
pcm-x-bible.txt,pcm,Nigerian Pidgin,Latn,Latin
pdc-x-bible.txt,pdc,Pennsylvania German,Latn,Latin
pdt-x-bible.txt,pdt,Plautdietsch,Latn,Latin
pes-x-bible-1995.txt,pes,Iranian Persian,Arab,Arabic
pes-x-bible-2007.txt,pes,Iranian Persian,Arab,Arabic
pes-x-bible-newmillennium2011.txt,pes,Iranian Persian,Arab,Arabic
pes-x-bible-newworld.txt,pes,Iranian Persian,Arab,Arabic
pib-x-bible.txt,pib,Yine,Latn,Latin
pio-x-bible.txt,pio,Piapoco,Latn,Latin
pir-x-bible.txt,pir,Piratapuyo,Latn,Latin
pis-x-bible-newworld.txt,pis,Pijin,Latn,Latin
pis-x-bible.txt,pis,Pijin,Latn,Latin
pkb-x-bible.txt,pkb,Kipfokomo,Latn,Latin
plg-x-bible.txt,plg,Pilagá,Latn,Latin
pls-x-bible.txt,pls,San Marcos Tlacoyalco Popoloca,Latn,Latin
plt-x-bible-1865.txt,plt,Plateau Malagasy,Latn,Latin
plt-x-bible-interconfessional.txt,plt,Plateau Malagasy,Latn,Latin
plt-x-bible-newworld.txt,plt,Plateau Malagasy,Latn,Latin
plt-x-bible-romancatholic.txt,plt,Plateau Malagasy,Latn,Latin
plu-x-bible.txt,plu,Palikúr,Latn,Latin
plw-x-bible.txt,plw,Brooke's Point Palawano,Latn,Latin
pma-x-bible.txt,pma,Paama,Latn,Latin
pmf-x-bible.txt,pmf,Pamona,Latn,Latin
pne-x-bible.txt,pne,Western Penan,Latn,Latin
poe-x-bible.txt,poe,San Juan Atzingo Popoloca,Latn,Latin
poh-x-bible-eastern.txt,poh,Poqomchi',Latn,Latin
poh-x-bible-western.txt,poh,Poqomchi',Latn,Latin
poi-x-bible.txt,poi,Highland Popoluca,Latn,Latin
pol-x-bible-covenant.txt,pol,Polish,Latn,Latin
pol-x-bible-gdansk.txt,pol,Polish,Latn,Latin
pol-x-bible-gdansknew.txt,pol,Polish,Latn,Latin
pol-x-bible-living.txt,pol,Polish,Latn,Latin
pol-x-bible-newworld.txt,pol,Polish,Latn,Latin
pol-x-bible-nowagdansk.txt,pol,Polish,Latn,Latin
pon-x-bible-new.txt,pon,Pohnpeian,Latn,Latin
pon-x-bible-old.txt,pon,Pohnpeian,Latn,Latin
pon-x-bible.txt,pon,Pohnpeian,Latn,Latin
por-x-bible-almeidaatualizada.txt,por,Portuguese,Latn,Latin
por-x-bible-almeidarevista.txt,por,Portuguese,Latn,Latin
por-x-bible-kingjames.txt,por,Portuguese,Latn,Latin
por-x-bible-linguagemdehoje.txt,por,Portuguese,Latn,Latin
por-x-bible-livro.txt,por,Portuguese,Latn,Latin
por-x-bible-newworld1996.txt,por,Portuguese,Latn,Latin
por-x-bible-newworld2015.txt,por,Portuguese,Latn,Latin
por-x-bible-paratodos.txt,por,Portuguese,Latn,Latin
por-x-bible-versaofacil.txt,por,Portuguese,Latn,Latin
por-x-bible-versaointernacional.txt,por,Portuguese,Latn,Latin
pot-x-bible.txt,pot,Potawatomi,Latn,Latin
poy-x-bible.txt,poy,Pogolo,Latn,Latin
ppk-x-bible.txt,ppk,Uma,Latn,Latin
ppo-x-bible.txt,ppo,Folopa,Latn,Latin
prf-x-bible.txt,prf,Paranan,Latn,Latin
pri-x-bible.txt,pri,Paicî,Latn,Latin
prk-x-bible.txt,prk,Parauk,Latn,Latin
prs-x-bible-goodnews.txt,prs,Afghan Persian,Arab,Arabic
prs-x-bible-todays.txt,prs,Afghan Persian,Arab,Arabic
pse-x-bible.txt,pse,Central Malay,Latn,Latin
ptp-x-bible.txt,ptp,Patep,Latn,Latin
ptu-x-bible.txt,ptu,Bambam,Latn,Latin
pua-x-bible.txt,pua,Western Highland Purepecha,Latn,Latin
pwg-x-bible.txt,pwg,Gapapaiwa,Latn,Latin
pww-x-bible.txt,pww,Pwo Northern Karen,Thai,Thai
qub-x-bible.txt,qub,Huallaga Huánuco Quechua,Latn,Latin
quc-x-bible-1995.txt,quc,K'iche',Latn,Latin
quc-x-bible-cantel.txt,quc,K'iche',Latn,Latin
quc-x-bible-joyabaj.txt,quc,K'iche',Latn,Latin
quc-x-bible-westcentral.txt,quc,K'iche',Latn,Latin
quf-x-bible.txt,quf,Lambayeque Quechua,Latn,Latin
qug-x-bible-chimborazo.txt,qug,Chimborazo Highland Quichua,Latn,Latin
qug-x-bible-chimborazo2010.txt,qug,Chimborazo Highland Quichua,Latn,Latin
quh-x-bible-1976.txt,quh,South Bolivian Quechua,Latn,Latin
quh-x-bible-1993.txt,quh,South Bolivian Quechua,Latn,Latin
quh-x-bible-chumacharazani.txt,quh,South Bolivian Quechua,Latn,Latin
qul-x-bible-1985.txt,qul,North Bolivian Quechua,Latn,Latin
qul-x-bible-2006.txt,qul,North Bolivian Quechua,Latn,Latin
qup-x-bible.txt,qup,Southern Pastaza Quechua,Latn,Latin
quw-x-bible.txt,quw,Tena Lowland Quichua,Latn,Latin
quy-x-bible.txt,quy,Ayacucho Quechua,Latn,Latin
quz-x-bible.txt,quz,Cusco Quechua,Latn,Latin
qvc-x-bible.txt,qvc,Cajamarca Quechua,Latn,Latin
qve-x-bible.txt,qve,Eastern Apurímac Quechua,Latn,Latin
qvh-x-bible.txt,qvh,Huamalíes-Dos de Mayo Huánuco Quechua,Latn,Latin
qvi-x-bible.txt,qvi,Imbabura Highland Quichua,Latn,Latin
qvm-x-bible.txt,qvm,Margos-Yarowilca-Lauricocha Quechua,Latn,Latin
qvn-x-bible.txt,qvn,North Junín Quechua,Latn,Latin
qvo-x-bible.txt,qvo,Napo Lowland Quechua,Latn,Latin
qvs-x-bible.txt,qvs,San Martín Quechua,Latn,Latin
qvw-x-bible.txt,qvw,Huaylla Wanca Quechua,Latn,Latin
qvz-x-bible.txt,qvz,Northern Pastaza Quichua,Latn,Latin
qwh-x-bible.txt,qwh,Huaylas Ancash Quechua,Latn,Latin
qxh-x-bible.txt,qxh,Panao Huánuco Quechua,Latn,Latin
qxn-x-bible.txt,qxn,Northern Conchucos Ancash Quechua,Latn,Latin
qxo-x-bible.txt,qxo,Southern Conchucos Ancash Quechua,Latn,Latin
qxr-x-bible.txt,qxr,Cañar Highland Quichua,Latn,Latin
rai-x-bible.txt,rai,Ramoaaina,Latn,Latin
rim-x-bible.txt,rim,Nyaturu,Latn,Latin
rkb-x-bible.txt,rkb,Rikbaktsa,Latn,Latin
rmo-x-bible.txt,rmo,Sinte Romani,Latn,Latin
rmy-x-bible-chilean.txt,rmy,Vlax Romani,Latn,Latin
rmy-x-bible.txt,rmy,Vlax Romani,Latn,Latin
ron-x-bible-2006.txt,ron,Moldavian,Latn,Latin
ron-x-bible-cornilescu.txt,ron,Moldavian,Latn,Latin
ron-x-bible-newworld.txt,ron,Moldavian,Latn,Latin
roo-x-bible.txt,roo,Rotokas,Latn,Latin
rop-x-bible.txt,rop,Kriol,Latn,Latin
rro-x-bible.txt,rro,Waima,Latn,Latin
ruf-x-bible.txt,ruf,Luguru,Latn,Latin
run-x-bible-newworld.txt,run,Rundi,Latn,Latin
run-x-bible.txt,run,Rundi,Latn,Latin
rus-x-bible-centralasian.txt,rus,Russian,Cyrl,Cyrillic
rus-x-bible-churchslavonic.txt,rus,Russian,Cyrl,Cyrillic
rus-x-bible-kulakov.txt,rus,Russian,Cyrl,Cyrillic
rus-x-bible-modern2011.txt,rus,Russian,Cyrl,Cyrillic
rus-x-bible-newworld.txt,rus,Russian,Cyrl,Cyrillic
rus-x-bible-slovozhizny2006.txt,rus,Russian,Cyrl,Cyrillic
rus-x-bible-synodal.txt,rus,Russian,Cyrl,Cyrillic
rwo-x-bible-karo.txt,rwo,Rawa,Latn,Latin
rwo-x-bible-rawa.txt,rwo,Rawa,Latn,Latin
sab-x-bible.txt,sab,Buglere,Latn,Latin
sag-x-bible-newworld.txt,sag,Sango,Latn,Latin
sag-x-bible.txt,sag,Sango,Latn,Latin
sah-x-bible.txt,sah,Yakut,Cyrl,Cyrillic
sas-x-bible.txt,sas,Sasak,Latn,Latin
sba-x-bible.txt,sba,Ngambay,Latn,Latin
sbd-x-bible.txt,sbd,Southern Samo,Latn,Latin
sbe-x-bible.txt,sbe,Saliba,Latn,Latin
sbl-x-bible.txt,sbl,Botolan Sambal,Latn,Latin
sda-x-bible.txt,sda,Toraja-Sa'dan,Latn,Latin
seh-x-bible.txt,seh,Sena,Latn,Latin
sey-x-bible.txt,sey,Secoya,Latn,Latin
sgb-x-bible.txt,sgb,Mag-antsi Ayta,Latn,Latin
sgw-x-bible.txt,sgw,Sebat Bet Gurage,Ethi,Ethiopic (GeÊ»ez)
sgz-x-bible.txt,sgz,Sursurunga,Latn,Latin
shi-x-bible.txt,shi,Tachelhit,Latn,Latin
shk-x-bible.txt,shk,Shilluk,Latn,Latin
shp-x-bible.txt,shp,Shipibo-Conibo,Latn,Latin
shu-x-bible.txt,shu,Chadian Arabic,Latn,Latin
sig-x-bible.txt,sig,Paasaal,Latn,Latin
sil-x-bible.txt,sil,Tumulung Sisaala,Latn,Latin
sim-x-bible.txt,sim,Mende (Papua New Guinea),Latn,Latin
sin-x-bible-newworld.txt,sin,Sinhala,Sinh,Sinhala
sja-x-bible.txt,sja,Epena,Latn,Latin
sld-x-bible.txt,sld,Sissala,Latn,Latin
slk-x-bible-catholic.txt,slk,Slovak,Latn,Latin
slk-x-bible-newworld.txt,slk,Slovak,Latn,Latin
slk-x-bible-standard.txt,slk,Slovak,Latn,Latin
sll-x-bible.txt,sll,Salt-Yui,Latn,Latin
slv-x-bible-newworld.txt,slv,Slovenian,Latn,Latin
slv-x-bible.txt,slv,Slovenian,Latn,Latin
